ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度,推定誤差,識別力(a),主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh1-A-03-06b.txt,1-A-03-06,１次方程式－小数が含まれる方程式の解き方,小数が含まれる方程式の解き方,問題1,基礎レベル,61,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-06b.txt,1-A-03-06,１次方程式－小数が含まれる方程式の解き方,小数が含まれる方程式の解き方,問題2,基礎レベル,65,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-06s.txt,1-A-03-06,１次方程式－小数が含まれる方程式の解き方,小数が含まれる方程式の解き方,問題1,標準レベル,89,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,小数が含まれる方程式の解き方について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-06s.txt,1-A-03-06,１次方程式－小数が含まれる方程式の解き方,小数が含まれる方程式の解き方,問題2,標準レベル,93,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,小数が含まれる方程式の解き方について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-07b.txt,1-A-03-07,１次方程式－分数が含まれる方程式の解き方,分数が含まれる方程式の解き方,問題1,基礎レベル,64,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-07b.txt,1-A-03-07,１次方程式－分数が含まれる方程式の解き方,分数が含まれる方程式の解き方,問題2,基礎レベル,68,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-07s.txt,1-A-03-07,１次方程式－分数が含まれる方程式の解き方,分数が含まれる方程式の解き方,問題1,標準レベル,92,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,分数が含まれる方程式の解き方について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-07s.txt,1-A-03-07,１次方程式－分数が含まれる方程式の解き方,分数が含まれる方程式の解き方,問題2,標準レベル,96,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,分数が含まれる方程式の解き方について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-08b.txt,1-A-03-08,１次方程式－比例式,比例式,問題1,基礎レベル,67,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-08b.txt,1-A-03-08,１次方程式－比例式,比例式,問題2,基礎レベル,71,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-08s.txt,1-A-03-08,１次方程式－比例式,比例式,問題1,標準レベル,95,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,比例式について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-08s.txt,1-A-03-08,１次方程式－比例式,比例式,問題2,標準レベル,99,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,比例式について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-09b.txt,1-A-03-09,１次方程式－方程式の解と定数,方程式の解と定数,問題1,基礎レベル,70,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-09s.txt,1-A-03-09,１次方程式－方程式の解と定数,方程式の解と定数,問題1,標準レベル,98,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,方程式の解と定数について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-10b.txt,1-A-03-10,１次方程式－代金の問題,代金の問題,問題1,基礎レベル,73,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-10b.txt,1-A-03-10,１次方程式－代金の問題,代金の問題,問題2,基礎レベル,77,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-10s.txt,1-A-03-10,１次方程式－代金の問題,代金の問題,問題1,標準レベル,101,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,代金の問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-10s.txt,1-A-03-10,１次方程式－代金の問題,代金の問題,問題2,標準レベル,105,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,代金の問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-11b.txt,1-A-03-11,１次方程式－過不足の問題,過不足の問題,問題1,基礎レベル,76,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-11b.txt,1-A-03-11,１次方程式－過不足の問題,過不足の問題,問題2,基礎レベル,80,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-11s.txt,1-A-03-11,１次方程式－過不足の問題,過不足の問題,問題1,標準レベル,104,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,過不足の問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-11s.txt,1-A-03-11,１次方程式－過不足の問題,過不足の問題,問題2,標準レベル,108,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,過不足の問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-12b.txt,1-A-03-12,１次方程式－速さに関する問題,速さに関する問題,問題1,基礎レベル,79,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-12b.txt,1-A-03-12,１次方程式－速さに関する問題,速さに関する問題,問題2,基礎レベル,83,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-12s.txt,1-A-03-12,１次方程式－速さに関する問題,速さに関する問題,問題1,標準レベル,107,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,速さに関する問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-12s.txt,1-A-03-12,１次方程式－速さに関する問題,速さに関する問題,問題2,標準レベル,111,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,速さに関する問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13b.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題1,基礎レベル,85,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13b.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題2,基礎レベル,89,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13b.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題3,基礎レベル,93,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13s.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題1,標準レベル,113,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,割合問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13s.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題2,標準レベル,117,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,割合問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-03-13s.txt,1-A-03-14,１次方程式－割合問題,割合問題,問題3,標準レベル,121,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,割合問題について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-01b.txt,2-A-01-01,多項式の計算－多項式と項,多項式と項,問題1,基礎レベル,105,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-01b.txt,2-A-01-01,多項式の計算－多項式と項,多項式と項,問題2,基礎レベル,109,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-02b.txt,2-A-01-02,多項式の計算－項の次数,項の次数,問題1,基礎レベル,108,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-02b.txt,2-A-01-02,多項式の計算－項の次数,項の次数,問題2,基礎レベル,112,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-03b.txt,2-A-01-03,多項式の計算－式の次数,式の次数,問題1,基礎レベル,111,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-03b.txt,2-A-01-03,多項式の計算－式の次数,式の次数,問題2,基礎レベル,115,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-04b.txt,2-A-01-04,多項式の計算－同類項,同類項,問題1,基礎レベル,114,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-04b.txt,2-A-01-04,多項式の計算－同類項,同類項,問題2,基礎レベル,118,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-04b.txt,2-A-01-04,多項式の計算－同類項,同類項,問題3,基礎レベル,122,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-04s.txt,2-A-01-04,多項式の計算－同類項,同類項,問題1,標準レベル,142,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,同類項について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-04s.txt,2-A-01-04,多項式の計算－同類項,同類項,問題2,標準レベル,146,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,同類項について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh2-A-01-05b.txt,2-A-01-05,多項式の計算－多項式の加法と減法,多項式の加法と減法,問題1,基礎レベル,117,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-05b.txt,2-A-01-05,多項式の計算－多項式の加法と減法,多項式の加法と減法,問題2,基礎レベル,121,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-05s.txt,2-A-01-05,多項式の計算－多項式の加法と減法,多項式の加法と減法,問題1,標準レベル,145,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,多項式の加法と減法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-05s.txt,2-A-01-05,多項式の計算－多項式の加法と減法,多項式の加法と減法,問題2,標準レベル,149,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,多項式の加法と減法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-06b.txt,2-A-01-06,多項式の計算－数と多項式の乗法,数と多項式の乗法,問題1,基礎レベル,120,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-06b.txt,2-A-01-06,多項式の計算－数と多項式の乗法,数と多項式の乗法,問題2,基礎レベル,124,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-06s.txt,2-A-01-06,多項式の計算－数と多項式の乗法,数と多項式の乗法,問題1,標準レベル,148,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,数と多項式の乗法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-06s.txt,2-A-01-06,多項式の計算－数と多項式の乗法,数と多項式の乗法,問題2,標準レベル,152,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,数と多項式の乗法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-07b.txt,2-A-01-07,多項式の計算－多項式と数の除法,多項式と数の除法,問題1,基礎レベル,123,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-07b.txt,2-A-01-07,多項式の計算－多項式と数の除法,多項式と数の除法,問題2,基礎レベル,127,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-07s.txt,2-A-01-07,多項式の計算－多項式と数の除法,多項式と数の除法,問題1,標準レベル,151,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,多項式と数の除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-07s.txt,2-A-01-07,多項式の計算－多項式と数の除法,多項式と数の除法,問題2,標準レベル,155,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,多項式と数の除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-08b.txt,2-A-01-08,多項式の計算－分配法則を利用する加法と減法（分数を含まない）,分配法則を利用する加法と減法（分数を含まない）,問題1,基礎レベル,126,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-08b.txt,2-A-01-08,多項式の計算－分配法則を利用する加法と減法（分数を含まない）,分配法則を利用する加法と減法（分数を含まない）,問題2,基礎レベル,130,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-08s.txt,2-A-01-08,多項式の計算－分配法則を利用する加法と減法（分数を含まない）,分配法則を利用する加法と減法（分数を含まない）,問題1,標準レベル,154,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,分配法則を利用する加法と減法（分数を含まない）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-08s.txt,2-A-01-08,多項式の計算－分配法則を利用する加法と減法（分数を含まない）,分配法則を利用する加法と減法（分数を含まない）,問題2,標準レベル,158,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,分配法則を利用する加法と減法（分数を含まない）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-09b.txt,2-A-01-09,多項式の計算－分配法則を利用する加法と減法（分数を含む）,分配法則を利用する加法と減法（分数を含む）,問題1,基礎レベル,129,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-09b.txt,2-A-01-09,多項式の計算－分配法則を利用する加法と減法（分数を含む）,分配法則を利用する加法と減法（分数を含む）,問題2,基礎レベル,133,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-09s.txt,2-A-01-09,多項式の計算－分配法則を利用する加法と減法（分数を含む）,分配法則を利用する加法と減法（分数を含む）,問題1,標準レベル,157,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,分配法則を利用する加法と減法（分数を含む）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-09s.txt,2-A-01-09,多項式の計算－分配法則を利用する加法と減法（分数を含む）,分配法則を利用する加法と減法（分数を含む）,問題2,標準レベル,161,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,分配法則を利用する加法と減法（分数を含む）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-10b.txt,2-A-01-10,多項式の計算－単項式の乗法,単項式の乗法,問題1,基礎レベル,132,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-10b.txt,2-A-01-10,多項式の計算－単項式の乗法,単項式の乗法,問題2,基礎レベル,136,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-10b.txt,2-A-01-10,多項式の計算－単項式の乗法,単項式の乗法,問題3,基礎レベル,140,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-10s.txt,2-A-01-10,多項式の計算－単項式の乗法,単項式の乗法,問題1,標準レベル,160,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の乗法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-10s.txt,2-A-01-10,多項式の計算－単項式の乗法,単項式の乗法,問題2,標準レベル,164,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の乗法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-11b.txt,2-A-01-11,多項式の計算－単項式の除法,単項式の除法,問題1,基礎レベル,135,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-11b.txt,2-A-01-11,多項式の計算－単項式の除法,単項式の除法,問題2,基礎レベル,139,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-11s.txt,2-A-01-11,多項式の計算－単項式の除法,単項式の除法,問題1,標準レベル,163,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-11s.txt,2-A-01-11,多項式の計算－単項式の除法,単項式の除法,問題2,標準レベル,167,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-12b.txt,2-A-01-12,多項式の計算－単項式の乗法・除法混合,単項式の乗法・除法混合,問題1,基礎レベル,138,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-12b.txt,2-A-01-12,多項式の計算－単項式の乗法・除法混合,単項式の乗法・除法混合,問題2,基礎レベル,142,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-12s.txt,2-A-01-12,多項式の計算－単項式の乗法・除法混合,単項式の乗法・除法混合,問題1,標準レベル,166,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の乗法・除法混合について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-12s.txt,2-A-01-12,多項式の計算－単項式の乗法・除法混合,単項式の乗法・除法混合,問題2,標準レベル,170,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,単項式の乗法・除法混合について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh2-A-01-13b.txt,2-A-01-13,多項式の計算－式の値,式の値,問題1,基礎レベル,141,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
